max_bins,min_samples_leaf,interactions,max_leaves,learning_rate,max_rounds,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
4.0,2.0,2.0,10000.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.000175,0.000181,0.000181,0.778028,0.777743,0.777743,313708064345.9037,318910962814.26953,318910962814.26953,31.02,19260817.0,-1.0,0.486848,0.481132,0.481132
4.0,2.0,2.0,10000.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,2.08,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,2.0,10000.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,22.05,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,2.0,10000.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,4.72,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,2.0,10000.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,30.86,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,100.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,6e-05,6.4e-05,6.4e-05,0.778073,0.777788,0.777788,62921674769.44444,64019279482.29342,64019279482.29342,2.22,19260817.0,-1.0,0.507256,0.51782,0.51782
4.0,2.0,8.0,100.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.000199,0.000209,0.000209,0.778019,0.777732,0.777732,187906539992.09912,192537100837.2644,192537100837.2644,23.63,19260817.0,-1.0,0.530159,0.540881,0.540881
4.0,2.0,8.0,100.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.000121,0.000128,0.000128,0.778049,0.777763,0.777763,125836929034.50244,128032028514.01802,128032028514.01802,4.57,19260817.0,-1.0,0.507256,0.51782,0.51782
4.0,2.0,8.0,100.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.001303,0.00138,0.00138,0.777589,0.777276,0.777276,652497467606.2858,676807128653.0779,676807128653.0779,44.5,19260817.0,-1.0,0.52517,0.545073,0.545073
4.0,2.0,8.0,100.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,2.88,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,100.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,23.65,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,100.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,3.94,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,100.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,32.81,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,10000.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,6e-05,6.4e-05,6.4e-05,0.778073,0.777788,0.777788,62921674769.44444,64019279482.29342,64019279482.29342,2.31,19260817.0,-1.0,0.507256,0.51782,0.51782
4.0,2.0,8.0,10000.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.000199,0.000209,0.000209,0.778019,0.777732,0.777732,187906539992.09912,192537100837.2644,192537100837.2644,23.52,19260817.0,-1.0,0.530159,0.540881,0.540881
4.0,2.0,8.0,10000.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.000121,0.000128,0.000128,0.778049,0.777763,0.777763,125836929034.50244,128032028514.01802,128032028514.01802,3.42,19260817.0,-1.0,0.507256,0.51782,0.51782
4.0,2.0,8.0,10000.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.001303,0.00138,0.00138,0.777589,0.777276,0.777276,652497467606.2858,676807128653.0779,676807128653.0779,44.52,19260817.0,-1.0,0.52517,0.545073,0.545073
4.0,2.0,8.0,10000.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,2.34,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,10000.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,23.44,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,10000.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,3.31,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,2.0,8.0,10000.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,34.04,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,32.0,2.0,100.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,5.4e-05,5.6e-05,5.6e-05,0.778075,0.777791,0.777791,50990004988.99369,51305746622.27959,51305746622.27959,2.11,19260817.0,-1.0,0.501587,0.515723,0.515723
4.0,32.0,2.0,100.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,8.7e-05,9e-05,9e-05,0.778062,0.777778,0.777778,156869758095.8362,159471434319.4784,159471434319.4784,22.24,19260817.0,-1.0,0.486848,0.481132,0.481132
4.0,32.0,2.0,100.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.000107,0.000113,0.000113,0.778054,0.777769,0.777769,101975969647.98747,102607420119.09358,102607420119.09358,4.62,19260817.0,-1.0,0.501587,0.515723,0.515723
4.0,32.0,2.0,100.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.000175,0.000181,0.000181,0.778028,0.777743,0.777743,313708064345.9037,318910962814.26953,318910962814.26953,30.98,19260817.0,-1.0,0.486848,0.481132,0.481132
4.0,32.0,2.0,100.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,2.11,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,32.0,2.0,100.0,10.0,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,23.29,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,32.0,2.0,100.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,3.04,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,32.0,2.0,100.0,10.0,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1119.847365,-1089.537132,-1089.537132,26.049929,25.685939,25.685939,6.041410799437447e+16,5.95374013370015e+16,5.95374013370015e+16,30.62,19260817.0,-1.0,0.02381,0.013627,0.013627
4.0,32.0,2.0,10000.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,5.4e-05,5.6e-05,5.6e-05,0.778075,0.777791,0.777791,50990004988.99369,51305746622.27959,51305746622.27959,2.12,19260817.0,-1.0,0.501587,0.515723,0.515723
4.0,32.0,2.0,10000.0,1e-06,25.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,8.7e-05,9e-05,9e-05,0.778062,0.777778,0.777778,156869758095.8362,159471434319.4784,159471434319.4784,23.87,19260817.0,-1.0,0.486848,0.481132,0.481132
4.0,32.0,2.0,10000.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.000107,0.000113,0.000113,0.778054,0.777769,0.777769,101975969647.98747,102607420119.09358,102607420119.09358,3.04,19260817.0,-1.0,0.501587,0.515723,0.515723
4.0,32.0,2.0,10000.0,1e-06,200.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.000175,0.000181,0.000181,0.778028,0.777743,0.777743,313708064345.9037,318910962814.26953,318910962814.26953,30.46,19260817.0,-1.0,0.486848,0.481132,0.481132
